LOCATION,TIME,UE,CPI,c_ue,c_cpi
ITA,1994-01-01,10.65,63.23071,9.511568123393324,4.051838066681622
ITA,1995-01-01,11.18333,66.54111,5.007793427230041,5.235430694989826
ITA,1996-01-01,11.16667,69.2074,-0.14897172845655005,4.006981548699749
ITA,1997-01-01,11.21667,70.62138,0.4477610603698391,2.0431052170721555
ITA,1998-01-01,11.3,72.00208,0.7429121120617805,1.9550736618287612
ITA,1999-01-01,10.86667,73.19981,-3.83477876106196,1.6634658332092527
ITA,2000-01-01,10.05,75.05739,-7.515365792832565,2.5376841825135865
ITA,2001-01-01,9.008333,77.14787,-10.364845771144282,2.7851754504120105
ITA,2002-01-01,8.475,79.0498,-5.920440552097715,2.465304615668595
ITA,2003-01-01,8.433333,81.16246,-0.4916460176991191,2.6725684315456726
ITA,2004-01-01,8.058333,82.9535,-4.446640491962075,2.206734492769206
ITA,2005-01-01,7.783333,84.60037,-3.412616480356415,1.9852929653359925
ITA,2006-01-01,6.866667,86.36923,-11.777293866265264,2.0908419194856993
ITA,2007-01-01,6.158333,87.94956,-10.315543188565863,1.8297372802791034
ITA,2008-01-01,6.766667,90.89397,9.878225162556168,3.347839375205505
ITA,2009-01-01,7.875,91.59818,16.379304611856917,0.7747598658084837
ITA,2010-01-01,8.541667,92.99553,8.465612698412702,1.5255215769571
ITA,2011-01-01,8.508333,95.5814,-0.3902516920877385,2.7806390264134198
ITA,2012-01-01,10.88333,98.48837,27.913775824241956,3.0413553264547297
ITA,2013-01-01,12.375,99.68993,13.7060072606454,1.2200019149469126
ITA,2014-01-01,12.825,99.93023,3.6363636363636305,0.24104741572191957
ITA,2015-01-01,12.01667,99.96899,-6.302768031189082,0.038787061732981666
ITA,2016-01-01,11.76667,99.875,-2.0804432509172677,-0.09401915534007607
ITA,2017-01-01,11.275,101.1,-4.178497399859086,1.226533166458067
ITA,2018-01-01,10.675,102.25,-5.321507760532147,1.137487636003962
ITA,2019-01-01,10.025,102.875,-6.088992974238878,0.6112469437652812
ITA,2020-01-01,9.283334,102.7333,-7.398164588528682,-0.13773997569866359
JPN,1960-01-01,1.625,18.31175,-26.966292134831463,3.574535429739505
JPN,1961-01-01,1.433333,19.29481,-11.79489230769231,5.36846560268679
JPN,1962-01-01,1.283333,20.61369,-10.465118712818299,6.83541325361587
JPN,1963-01-01,1.283333,21.99623,0.0,6.706902063628601
JPN,1964-01-01,1.175,22.83217,-8.441534660138874,3.8003785194099207
JPN,1965-01-01,1.216667,24.35188,3.5461276595744593,6.656003349659712
JPN,1966-01-01,1.308333,25.57942,7.534189716660354,5.040842842523853
JPN,1967-01-01,1.258333,26.6,-3.821657024625997,3.989848088815159
JPN,1968-01-01,1.183333,28.02029,-5.9602664795407865,5.339436090225555
JPN,1969-01-01,1.125,29.4913,-4.929550684380472,5.249802910676513
JPN,1970-01-01,1.15,31.53333,2.2222222222222143,6.92417763882908
JPN,1971-01-01,1.225,33.55,6.521739130434798,6.395360084076112
JPN,1972-01-01,1.416667,35.175,15.646285714285698,4.843517138599106
JPN,1973-01-01,1.266667,39.25834,-10.588232802768747,11.60864250177683
JPN,1974-01-01,1.375,48.375,8.552603012472893,23.222224882661884
JPN,1975-01-01,1.891667,54.05,37.57578181818182,11.731266149870796
JPN,1976-01-01,2.008333,59.11666,6.1673645520062434,9.374024051803897
JPN,1977-01-01,2.025,63.94167,0.829892253924025,8.161844732094131
JPN,1978-01-01,2.241667,66.63333,10.699604938271614,4.209555365069443
JPN,1979-01-01,2.083333,69.1,-7.063225715505468,3.7018561131493706
JPN,1980-01-01,2.008333,74.475,-3.6000005760001006,7.778581765557164
JPN,1981-01-01,2.208333,78.13333,9.958507876930778,4.912158442430355
JPN,1982-01-01,2.35,80.275,6.415110402280814,2.741045338781804
JPN,1983-01-01,2.658333,81.8,13.12055319148935,1.8997197134848849
JPN,1984-01-01,2.708333,83.65,1.880877978793487,2.261613691931551
JPN,1985-01-01,2.616667,85.35,-3.384591185795839,2.0322773460848635
JPN,1986-01-01,2.758333,85.85833,5.413986571466673,0.5955828939660233
JPN,1987-01-01,2.85,85.96667,3.3232753260755743,0.12618461132425746
JPN,1988-01-01,2.533333,86.55,-11.111122807017553,0.6785536766749296
JPN,1989-01-01,2.266667,88.51667,-10.526290858722476,2.2722934719815227
JPN,1990-01-01,2.108333,91.24167,-6.985322502158454,3.078516171021791
JPN,1991-01-01,2.1,94.20834,-0.3952411692080864,3.2514420220498024
JPN,1992-01-01,2.15,95.86667,2.3809523809523725,1.7602793977688092
JPN,1993-01-01,2.5,97.05833,16.279069767441865,1.2430388997552526
JPN,1994-01-01,2.891667,97.73333,15.66668,0.6954580817535159
JPN,1995-01-01,3.15,97.60833,8.933705022051292,-0.12789904938264152
JPN,1996-01-01,3.35,97.74167,6.349206349206355,0.13660719325902207
JPN,1997-01-01,3.4,99.45,1.4925373134328306,1.7478011169647538
JPN,1998-01-01,4.108333,100.1083,20.833323529411768,0.6619406737053766
JPN,1999-01-01,4.683333,99.76667,13.995944340441735,-0.34126041497058185
JPN,2000-01-01,4.716667,99.09167,0.7117580577763737,-0.6765786609896987
JPN,2001-01-01,5.033333,98.35833,6.713766309981172,-0.7400622070452525
JPN,2002-01-01,5.375,97.45,6.788086542257391,-0.9234906692702004
JPN,2003-01-01,5.258333,97.2,-2.1705488372092954,-0.2565418163160595
JPN,2004-01-01,4.716667,97.19167,-10.301097324950705,-0.008569958847737487
JPN,2005-01-01,4.425,96.91666,-6.1837522131623945,-0.28295634800802255
JPN,2006-01-01,4.141667,97.15833,-6.40300564971751,0.2493585726128133
JPN,2007-01-01,3.841667,97.21667,-7.243460181612859,0.06004631821068451
JPN,2008-01-01,3.991667,98.55833,3.9045549757436007,1.3800719567950688
JPN,2009-01-01,5.066667,97.225,26.931104222872293,-1.3528333931794538
JPN,2010-01-01,5.05,96.525,-0.32895392572671517,-0.7199794291591552
JPN,2011-01-01,4.583333,96.26667,-9.240930693069311,-0.2676301476301485
JPN,2012-01-01,4.35,96.21667,-5.090902188429251,-0.051939056373313176
JPN,2013-01-01,4.025,96.55,-7.471264367816076,0.34643684924868395
JPN,2014-01-01,3.591667,99.21667,-10.76603726708075,2.7619575349559775
JPN,2015-01-01,3.375,100.0,-6.0324913194903695,0.7895145039639071
JPN,2016-01-01,3.116667,99.88333,-7.6543111111111095,-0.11666999999999916
JPN,2017-01-01,2.808333,100.35,-9.893068460634385,0.4672150998569966
JPN,2018-01-01,2.441667,101.3333,-13.056357632802106,0.9798704534130542
JPN,2019-01-01,2.35,101.8167,-3.7542793509516135,0.4770396306051448
JPN,2020-01-01,2.775,101.8,18.085106382978715,-0.016402024422319875
KOR,1990-01-01,2.458333,40.56417,-4.838710301769071,8.573624139409619
KOR,1991-01-01,2.45,44.35017,-0.3389695374873918,9.333359957814992
KOR,1992-01-01,2.525,47.1055,3.061224489795907,6.212670661690814
KOR,1993-01-01,2.9,49.36708,14.851485148514852,4.8010954134867525
KOR,1994-01-01,2.475,52.46033,-14.6551724137931,6.265815195065208
KOR,1995-01-01,2.066667,54.81092,-16.498303030303042,4.480699987971871
KOR,1996-01-01,2.058333,57.51025,-0.40325799947449786,4.924803305618655
KOR,1997-01-01,2.616667,60.06317,27.125542854338917,4.439069557165897
KOR,1998-01-01,6.95,64.57592,165.60506170636154,7.513339705513373
KOR,1999-01-01,6.583333,65.10091,-5.2757841726618775,0.8129810616712895
KOR,2000-01-01,4.425,66.57166,-32.78480672328135,2.25918500985623
KOR,2001-01-01,4.0,69.27875,-9.604519774011296,4.066430069492045
KOR,2002-01-01,3.258333,71.19258,-18.541675,2.7625065406058917
KOR,2003-01-01,3.55,73.69492,8.95141779554146,3.514888770711764
KOR,2004-01-01,3.658333,76.341,3.051633802816902,3.5905867052980014
KOR,2005-01-01,3.75,78.4435,2.505704100747531,2.7540902005475516
KOR,2006-01-01,3.475,80.20208,-7.333333333333331,2.2418428550485316
KOR,2007-01-01,3.258333,82.23508,-6.235021582733817,2.5348469765372688
KOR,2008-01-01,3.175,86.07858,-2.557534788494611,4.673796146364794
KOR,2009-01-01,3.633333,88.4515,14.435685039370082,2.756690456557245
KOR,2010-01-01,3.708333,91.05125,2.064220372864259,2.9391813592759877
KOR,2011-01-01,3.408333,94.71684,-8.089888367630422,4.025853571477612
KOR,2012-01-01,3.225,96.7885,-5.378963851243401,2.1872140160081295
KOR,2013-01-01,3.1,98.04808,-3.875968992248062,1.301373613600789
KOR,2014-01-01,3.491667,99.29792,12.634419354838709,1.2747215447768137
KOR,2015-01-01,3.591667,99.99917,2.863961540433268,0.7062081461525092
KOR,2016-01-01,3.675,100.9708,2.3201761187771486,0.9716380645959265
KOR,2017-01-01,3.683333,102.9342,0.22674829931973792,1.9445225748434272
KOR,2018-01-01,3.833333,104.4533,4.072398558588103,1.4757971597389348
KOR,2019-01-01,3.783333,104.8533,-1.3043479395085233,0.38294625445055896
KOR,2020-01-01,3.941667,105.4167,4.185040016303085,0.5373221443674175
LTU,2000-01-01,16.44167,69.13315,12.293679614415561,0.9816081037517251
LTU,2001-01-01,17.41667,70.07829,5.930054550419766,1.3671299514053605
LTU,2002-01-01,13.775,70.27556,-20.909106046104103,0.28149944868803617
LTU,2003-01-01,12.43333,69.47842,-9.739891107078044,-1.1343061513846333
LTU,2004-01-01,10.89167,70.28722,-12.39941351190711,1.1641024651971146
LTU,2005-01-01,8.316667,72.15579,-23.641948388080053,2.658477600906667
LTU,2006-01-01,5.791667,74.85378,-30.36072022602324,3.739117817156467
LTU,2007-01-01,4.258333,79.14828,-26.474830130945023,5.737185216297693
LTU,2008-01-01,5.825,87.79592,36.79061736130077,10.92587229943594
LTU,2009-01-01,13.8,91.70551,136.90987124463518,4.453042920445516
LTU,2010-01-01,17.84167,92.91531,29.287463768115938,1.3192228035152973
LTU,2011-01-01,15.39167,96.75297,-13.731898415338929,4.1302773461122815
LTU,2012-01-01,13.40833,99.74261,-12.88580121585247,3.0899723284980234
LTU,2013-01-01,11.8,100.7874,-11.995006089498085,1.0474861245359492
LTU,2014-01-01,10.725,100.892,-9.110169491525433,0.10378281412159723
LTU,2015-01-01,9.133333,99.99999,-14.840717948717943,-0.8841236173333853
LTU,2016-01-01,7.9,100.9055,-13.503646478235273,0.9055100905510158
LTU,2017-01-01,7.116667,104.6621,-9.915607594936716,3.7228892379503513
LTU,2018-01-01,6.183333,107.4858,-13.11476285176754,2.697920259578207
LTU,2019-01-01,6.283333,109.9951,1.617250761037771,2.3345409347095116
LTU,2020-01-01,8.516666,111.3149,35.54376315882034,1.1998716306453658
LUX,1984-01-01,3.041667,52.42618,-10.757927702486816,6.435848695380663
LUX,1985-01-01,2.875,54.57229,-5.479462413209596,4.093584541158635
LUX,1986-01-01,2.533333,54.73304,-11.884069565217398,0.2945634130435065
LUX,1987-01-01,2.45,54.70203,-3.2894609591395865,-0.05665682008527569
LUX,1988-01-01,2.0,55.48787,-18.367346938775515,1.4365828836699484
LUX,1989-01-01,1.783333,57.35835,-10.833349999999998,3.3709709887944888
LUX,1990-01-01,1.658333,59.22465,-7.00934710455086,3.2537546843659126
LUX,1991-01-01,1.658333,61.07149,0.0,3.1183637218624347
LUX,1992-01-01,2.066667,62.99779,24.623160728273497,3.154172265978781
LUX,1993-01-01,2.583333,65.25822,24.99996370968329,3.5881099956045954
LUX,1994-01-01,3.175,66.69048,22.903241664934395,2.1947579937056196
LUX,1995-01-01,2.866667,67.93605,-9.711275590551173,1.8676878618957322
LUX,1996-01-01,2.925,68.74032,2.0348718564102404,1.1838633538452745
LUX,1997-01-01,2.7,69.68035,-7.692307692307681,1.3675089088907462
LUX,1998-01-01,2.691667,70.34828,-0.30862962962964324,0.9585629234066682
LUX,1999-01-01,2.408333,71.06949,-10.526339253704117,1.0251991946356034
LUX,2000-01-01,2.233333,73.30872,-7.266436991894387,3.1507613182534335
LUX,2001-01-01,1.9,75.26154,-14.925360436620965,2.6638304419992638
LUX,2002-01-01,2.558333,76.82253,34.64910526315791,2.074087242966333
LUX,2003-01-01,3.808333,78.39727,48.85994121953631,2.0498413681507306
LUX,2004-01-01,4.95,80.14214,29.978129538567135,2.2256769910482745
LUX,2005-01-01,4.65,82.13583,-6.060606060606057,2.487692492364193
LUX,2006-01-01,4.575,84.32584,-1.6129032258064553,2.6663272289328552
LUX,2007-01-01,4.166667,86.27583,-8.925311475409831,2.3124465762807693
LUX,2008-01-01,4.916667,89.21083,17.999998560000115,3.401879761689922
LUX,2009-01-01,5.116667,89.53917,4.067796334386674,0.36804948457490777
LUX,2010-01-01,4.583333,91.575,-10.423465118992501,2.2736753088061956
LUX,2011-01-01,4.833333,94.69833,5.454545851239699,3.410679770679766
LUX,2012-01-01,5.066667,97.22,4.8276003329379575,2.6628452687602837
LUX,2013-01-01,5.875,98.90583,15.953939739872391,1.7340362065418595
LUX,2014-01-01,6.05,99.5275,2.9787234042553163,0.6285473768331036
LUX,2015-01-01,6.458333,100.0,6.749305785123964,0.4747431614377901
LUX,2016-01-01,6.333333,100.2908,-1.9354839708636888,0.2908000000000044
LUX,2017-01-01,5.616667,102.0267,-11.315779542935767,1.7308666398114292
LUX,2018-01-01,5.5,103.5858,-2.077157146756246,1.5281294014213933
LUX,2019-01-01,5.591667,105.3917,1.6666727272727302,1.7433856764151012
LUX,2020-01-01,6.791667,106.2558,21.46050542709357,0.8198937867023621
LVA,2000-01-01,14.34167,55.02153,1.954975840053121,2.654253223201674
LVA,2001-01-01,13.48333,56.38994,-5.984937597922697,2.4870446168981566
LVA,2002-01-01,12.49167,57.48327,-7.3547113361462,1.938874203448336
LVA,2003-01-01,11.64167,59.1748,-6.804534541818666,2.942647486825298
LVA,2004-01-01,11.75,62.83913,0.930536598271558,6.192382568255407
LVA,2005-01-01,10.05,67.0798,-14.468085106382974,6.7484543468377245
LVA,2006-01-01,7.041667,71.46426,-29.933661691542287,6.536185259944111
LVA,2007-01-01,6.058333,78.67714,-13.964505847834044,10.092989138906635
LVA,2008-01-01,7.741667,90.79524,27.785432065223215,15.40231381059354
LVA,2009-01-01,17.56667,94.00404,126.91068990696706,3.5341059729562874
LVA,2010-01-01,19.475,92.98444,10.863356572418127,-1.0846342348690512
LVA,2011-01-01,16.21667,97.04855,-16.730834403080877,4.37074202952666
LVA,2012-01-01,15.04167,99.2397,-7.245630576437707,2.2577874682311
LVA,2013-01-01,11.875,99.21047,-21.05264907420519,-0.029453938292838766
LVA,2014-01-01,10.85,99.82607,-8.631578947368423,0.6204990259596599
LVA,2015-01-01,9.883333,100.0,-8.909373271889395,0.17423304353261487
LVA,2016-01-01,9.633333,100.1406,-2.529511046526511,0.14060000000000628
LVA,2017-01-01,8.708333,103.0751,-9.602076456819262,2.930379885880452
LVA,2018-01-01,7.4,105.6875,-15.023920192303157,2.5344627363931673
LVA,2019-01-01,6.308333,108.6588,-14.75225675675676,2.811401537551744
LVA,2020-01-01,8.091666,108.8969,28.269481018202427,0.21912629257823837
MEX,1988-01-01,3.541667,6.476399,-8.79826684963664,114.16224270534137
MEX,1989-01-01,2.925,7.772189,-17.411772478892004,20.007877834580608
MEX,1990-01-01,2.741667,9.843607,-6.267794871794863,26.65166788918798
MEX,1991-01-01,2.691667,12.0744,-1.8237079849595252,22.662353342631416
MEX,1992-01-01,2.783333,13.94689,3.405547565876464,15.507934141655063
MEX,1993-01-01,3.425,15.30691,23.053906952563704,9.751421284601802
MEX,1994-01-01,3.641667,16.37316,6.326043795620443,6.965808252612698
MEX,1995-01-01,6.266667,22.10365,72.08237326477132,34.99929152344447
MEX,1996-01-01,5.525,29.70253,-11.83511107260047,34.378394518552376
MEX,1997-01-01,3.735,35.82886,-32.398190045248874,20.625616740392147
MEX,1998-01-01,3.16,41.53582,-15.394912985274424,15.928388455563484
MEX,1999-01-01,2.505,48.4248,-20.72784810126583,16.585636205087553
MEX,2000-01-01,2.505833,53.02106,0.0332534930139754,9.491541524177697
MEX,2001-01-01,2.756667,56.3973,10.010004657133983,6.367733877821384
MEX,2002-01-01,2.978333,59.2345,8.041087298538413,5.0307372870687
MEX,2003-01-01,3.405833,61.92784,14.353666967394169,4.5469110062548115
MEX,2004-01-01,3.915833,64.83127,14.974310249504313,4.688408315226238
MEX,2005-01-01,3.595785,67.41678,-8.173177967497601,3.9880600827347656
MEX,2006-01-01,3.596744,69.86364,0.0266701151487193,3.629452489424741
MEX,2007-01-01,3.721604,72.63503,3.4714730878817055,3.9668560069300662
MEX,2008-01-01,3.974655,76.35756,6.79951440292948,5.1249789529928
MEX,2009-01-01,5.479068,80.4025,37.85015303214996,5.297366757135766
MEX,2010-01-01,5.380876,83.74461,-1.7921296103643916,4.1567239824632205
MEX,2011-01-01,5.233573,86.5981,-2.737528238896417,3.407371531134969
MEX,2012-01-01,4.952769,90.15859,-5.3654358122070684,4.11151052967675
MEX,2013-01-01,4.929466,93.59038,-0.47050447941344115,3.8063927131069732
MEX,2014-01-01,4.828958,97.35142,-2.038922674382978,4.0186181528486244
MEX,2015-01-01,4.352943,100.0,-9.857509632512858,2.7206382813933225
MEX,2016-01-01,3.881356,102.8217,-10.833750866942204,2.821700000000007
MEX,2017-01-01,3.419046,109.0336,-11.911043460069111,6.041428997964438
MEX,2018-01-01,3.328549,114.3756,-2.646849442797775,4.899407155225544
MEX,2019-01-01,3.49458,118.5342,4.988089404722593,3.6359153525751933
MEX,2020-01-01,4.437142,122.5606,26.97211109775709,3.396825557518417
NLD,1984-01-01,9.291667,55.65305,-2.278695960690481,3.3016478540514003
NLD,1985-01-01,8.45,56.91002,-9.05829922660811,2.2585824137221637
NLD,1986-01-01,7.608333,56.95745,-9.960556213017744,0.08334208984639001
NLD,1987-01-01,7.466667,56.56376,-1.861984747513021,-0.6912001854015575
NLD,1988-01-01,7.375,56.98117,-1.227682980907012,0.7379459922749066
NLD,1989-01-01,6.675,57.5978,-9.491525423728815,1.082164511539515
NLD,1990-01-01,6.083333,59.0113,-8.863925093632963,2.4540867880370416
NLD,1991-01-01,5.675,60.87499,-6.7123236554697865,3.158191736159004
NLD,1992-01-01,5.758333,62.813,1.4684229074889965,3.1835898453535774
NLD,1993-01-01,6.466667,64.4362,12.301025314096975,2.5841784344005174
NLD,1994-01-01,7.191667,66.24139,11.211339628281458,2.801515297301821
NLD,1995-01-01,8.358334,67.51537,16.22248360498337,1.9232386276918538
NLD,1996-01-01,7.675,68.9425,-8.175480903251765,2.1137853499136434
NLD,1997-01-01,6.5,70.39667,-15.30944625407166,2.1092504623418136
NLD,1998-01-01,5.133333,71.77583,-21.025646153846147,1.9591267598311097
NLD,1999-01-01,4.233333,73.32417,-17.53246867093953,2.157188568909612
NLD,2000-01-01,3.666667,75.055,-13.385812077623001,2.360517684687071
NLD,2001-01-01,3.075,78.17416,-16.136371260329877,4.155832389580965
NLD,2002-01-01,3.666667,80.74416,19.24120325203251,3.2875313274872324
NLD,2003-01-01,4.841667,82.43333,32.045451632231675,2.0920026909686156
NLD,2004-01-01,5.675,83.475,17.211695889039863,1.2636514866013497
NLD,2005-01-01,5.883333,84.88416,3.671066079295164,1.6881221922731358
NLD,2006-01-01,5.008333,85.81917,-14.872522089094735,1.1015129324481805
NLD,2007-01-01,4.175,87.20417,-16.638929559995322,1.6138585353365746
NLD,2008-01-01,3.666667,89.3725,-12.175640718562873,2.4864980654021447
NLD,2009-01-01,4.35,90.43584,18.636352851240645,1.1897843296315942
NLD,2010-01-01,5.008333,91.58916,15.134091954023004,1.2752908581376674
NLD,2011-01-01,4.991667,93.73333,-0.3327654131624382,2.3410739873583166
NLD,2012-01-01,5.825,96.035,16.69448302541016,2.455551296427857
NLD,2013-01-01,7.241667,98.4425,24.320463519313293,2.5068985265788504
NLD,2014-01-01,7.425,99.40334,2.531640850097087,0.9760418518424508
NLD,2015-01-01,6.891667,100.0,-7.182936026936025,0.6002414003392642
NLD,2016-01-01,6.025,100.3167,-12.575578593684222,0.3166999999999973
NLD,2017-01-01,4.858333,101.7025,-19.363767634854778,1.3814250269396853
NLD,2018-01-01,3.841667,103.435,-20.926231281388077,1.7034979474447547
NLD,2019-01-01,3.4,106.1592,-11.496753883145006,2.633731328853866
NLD,2020-01-01,3.833333,107.51,12.745088235294125,1.2724285789644296
NOR,1990-01-01,5.216667,59.86666,6.825952684365367,4.131033962143379
NOR,1991-01-01,5.45,61.925,4.472836774898608,3.4382075098226523
NOR,1992-01-01,5.925,63.36666,8.715596330275222,2.328074283407357
NOR,1993-01-01,5.95,64.81667,0.4219409282700482,2.288285353843802
NOR,1994-01-01,5.408333,65.70834,-9.103647058823535,1.375680052677814
NOR,1995-01-01,4.933333,67.325,-8.782743222357048,2.460357391466587
NOR,1996-01-01,4.75,68.175,-3.716209710554714,1.2625324916449971
NOR,1997-01-01,3.916667,69.925,-17.54385263157895,2.566923359002567
NOR,1998-01-01,3.091667,71.5,-21.063827994567824,2.2524132999642514
NOR,1999-01-01,3.033333,73.19167,-1.8868138127424567,2.3659720279720307
NOR,2000-01-01,3.241667,75.45,6.868154600896119,3.0855013965387057
NOR,2001-01-01,3.408333,77.71667,5.141367080579212,3.004201457919139
NOR,2002-01-01,3.666667,78.71667,7.579482403861362,1.2867252289631042
NOR,2003-01-01,4.208333,80.675,14.772707747935653,2.4878211946719846
NOR,2004-01-01,4.275,81.04166,1.5841664621122118,0.45449023861170873
NOR,2005-01-01,4.525,82.28333,5.847953216374268,1.5321379152401535
NOR,2006-01-01,3.425,84.2,-24.30939226519338,2.329353952981723
NOR,2007-01-01,2.558333,84.8,-25.30414598540145,0.7125890736341975
NOR,2008-01-01,2.733333,87.98333,6.840391770735077,3.7539268867924505
NOR,2009-01-01,3.283333,89.91666,20.121953673408978,2.19738216318932
NOR,2010-01-01,3.733333,92.09167,13.705585147775148,2.4189176955638705
NOR,2011-01-01,3.408333,93.275,-8.705357920121246,1.2849479219999076
NOR,2012-01-01,3.3,93.925,-3.1784746384816276,0.6968641114982487
NOR,2013-01-01,3.758333,95.91666,13.888878787878792,2.120479105669413
NOR,2014-01-01,3.633333,97.875,-3.325942645316421,2.0417099594585624
NOR,2015-01-01,4.5,100.0,23.853222371855267,2.1711366538952745
NOR,2016-01-01,4.758333,103.55,5.740733333333342,3.549999999999997
NOR,2017-01-01,4.191667,105.4917,-11.908918522516196,1.875132786093672
NOR,2018-01-01,3.875,108.4083,-7.554679319707406,2.7647672755297363
NOR,2019-01-01,3.7,110.7583,-4.51612903225806,2.167730699586663
NZL,1960-01-01,0.1156069,4.624803,-1.3873191320213627,0.6979262311090717
NZL,1961-01-01,0.0,4.707943,-100.0,1.7976981938473966
NZL,1962-01-01,0.1109878,4.834156,inf,2.680852338271723
NZL,1963-01-01,0.1086956,4.929317,-2.065272038908776,1.9685132213358454
NZL,1964-01-01,0.1055966,5.100606,-2.851081368519061,3.474903318248751
NZL,1965-01-01,0.1020408,5.273898,-3.3673432667339647,3.397478652536581
NZL,1966-01-01,0.09852216,5.419219,-3.4482677517228435,2.7554761203193547
NZL,1967-01-01,0.09596929,5.747457,-2.5911632469284056,6.0569244387429215
NZL,1968-01-01,0.7759457,5.995283,708.5354179446363,4.311924386733122
NZL,1969-01-01,0.2859867,6.290565,-63.143464806880175,4.925238725177782
NZL,1970-01-01,0.09267841,6.700533,-67.59345452078715,6.5171888375686455
NZL,1971-01-01,0.1829826,7.396555,97.43821673246227,10.387561705912054
NZL,1972-01-01,0.4508566,7.909345,146.39315432177705,6.9328221043445195
NZL,1973-01-01,0.1746725,8.555275,-61.25763712896739,8.166668668518062
NZL,1974-01-01,0.0838223,9.505714,-52.011736249266484,11.109391574204212
NZL,1975-01-01,0.2465078,10.90162,194.083793930732,14.684914778626835
NZL,1976-01-01,0.322841,12.74475,30.96583556382394,16.906936767196072
NZL,1977-01-01,0.317965,14.5779,-1.51034100377585,14.383569705172718
NZL,1978-01-01,1.657459,16.32092,421.2708945953171,11.956591827355115
NZL,1979-01-01,1.942502,18.55682,17.19758980463468,13.699595365947491
NZL,1980-01-01,2.242846,21.73942,15.461708662333432,17.15056782358185
NZL,1981-01-01,3.601532,25.0808,60.57865765192974,15.370143269691653
NZL,1982-01-01,3.536494,29.13478,-1.8058426247497001,16.163678989505915
NZL,1983-01-01,5.663189,31.27359,60.13568805715492,7.341088554641564
NZL,1984-01-01,5.743741,33.20356,1.4223788045922527,6.171245450234541
NZL,1985-01-01,4.181687,38.32277,-27.1957596973819,15.41765401059403
NZL,1986-01-01,4.175,43.38651,-0.15991153809456163,13.2133976745418
NZL,1987-01-01,4.225,50.21741,1.1976047904191576,15.744294712803585
NZL,1988-01-01,5.8,53.4189,37.27810650887575,6.375259098388388
NZL,1989-01-01,7.275,56.47232,25.43103448275863,5.71599190548664
NZL,1990-01-01,7.975,59.91625,9.621993127147755,6.098439022869956
NZL,1991-01-01,10.6,61.47551,32.9153605015674,2.6023991821918124
NZL,1992-01-01,10.65,62.09922,0.4716981132075539,1.0145666135994686
NZL,1993-01-01,9.8,62.89919,-7.981220657276992,1.288212637775474
NZL,1994-01-01,8.35,63.99701,-14.79591836734695,1.7453642884749483
NZL,1995-01-01,6.45,66.40006,-22.754491017964067,3.754941051152223
NZL,1996-01-01,6.3,67.91778,-2.3255813953488427,2.2857208261558757
NZL,1997-01-01,6.825,68.72406,8.33333333333334,1.1871412758190876
NZL,1998-01-01,7.725,69.59359,13.186813186813177,1.2652482987763118
NZL,1999-01-01,7.025,69.51407,-9.06148867313915,-0.11426339695940711
NZL,2000-01-01,6.15,71.33202,-12.455516014234874,2.6152259535371702
NZL,2001-01-01,5.45,73.20507,-11.382113821138214,2.625819372562289
NZL,2002-01-01,5.3,75.16484,-2.752293577981658,2.6770959989519736
NZL,2003-01-01,4.775,76.48291,-9.90566037735848,1.7535725480158089
NZL,2004-01-01,4.025,78.23456,-15.706806282722512,2.290250200992611
NZL,2005-01-01,3.825,80.61056,-4.968944099378886,3.0370209789637785
NZL,2006-01-01,3.85,83.32343,0.6535947712418277,3.365402746240685
NZL,2007-01-01,3.575,85.30331,-7.142857142857141,2.376138380285106
NZL,2008-01-01,4.025,88.68043,12.58741258741259,3.9589554027856657
NZL,2009-01-01,5.875,90.55659,45.96273291925465,2.1156415231635646
NZL,2010-01-01,6.225,92.64124,5.957446808510633,2.302041187725815
NZL,2011-01-01,6.025,96.37273,-3.212851405622479,4.027892977252904
NZL,2012-01-01,6.475,97.3942,7.46887966804978,1.0599160156612701
NZL,2013-01-01,5.85,98.49906,-9.652509652509654,1.1344207355263478
NZL,2014-01-01,5.425,99.70815,-7.264957264957263,1.2275142524202802
NZL,2015-01-01,5.4,100.0,-0.4608294930875478,0.292704257375146
NZL,2016-01-01,5.125,100.6462,-5.092592592592599,0.6461999999999932
NZL,2017-01-01,4.725,102.509,-7.804878048780495,1.8508398727423463
NZL,2018-01-01,4.325,104.1474,-8.465608465608454,1.5982986859690411
NZL,2019-01-01,4.1,105.8342,-5.2023121387283355,1.6196275663146569
NZL,2020-01-01,4.6,107.6488,12.195121951219512,1.7145686366032895
OECD,2002-01-01,7.206147,75.92918,7.968985395417478,2.772477577071741
OECD,2003-01-01,7.308229,77.80746,1.4165961366039332,2.4737261748381894
OECD,2004-01-01,7.175436,79.67404,-1.817033921624507,2.398973054768783
OECD,2005-01-01,6.827619,81.76937,-4.847329137908832,2.6298779376569708
OECD,2006-01-01,6.310793,83.94431,-7.569637380176017,2.659846835067956
OECD,2007-01-01,5.816273,86.07742,-7.83609920338063,2.5411013563635247
OECD,2008-01-01,6.147089,89.28318,5.687766031615099,3.7242751931923586
OECD,2009-01-01,8.302338,89.76807,35.061294866562044,0.5430922151294263
OECD,2010-01-01,8.517415,91.38297,2.5905594303676756,1.7989692771605827
OECD,2011-01-01,8.104206,93.98207,-4.851342807647628,2.844184206313269
